order_id,cust_id,prod_id,order_date,quantity,discount_pct,status,channel,payment_method
870,699,20,2025-05-27,7,0,Shipped,In-Store,Bank Transfer
871,83,30,2025-08-23,5,15,Shipped,Mobile,Credit Card
872,991,25,2025-06-06,4,0,Pending,Web,Bank Transfer
873,499,6,2025-09-22,8,15,Shipped,Mobile,Credit Card
874,198,2,2025-09-11,10,0,Pending,Partner,Credit Card
875,812,35,2025-04-21,5,5,Returned,Partner,Credit Card
876,38,22,2025-10-06,1,0,Shipped,Partner,Credit Card
877,217,42,2025-05-30,9,5,Returned,Mobile,PayPal
878,948,5,2026-02-15,1,15,Shipped,Partner,Credit Card
879,483,40,2025-12-21,1,0,Shipped,Web,PayPal
880,648,4,2026-02-22,5,20,Shipped,Partner,PayPal
881,856,38,2025-02-28,2,20,Shipped,Web,Crypto
882,610,40,2025-05-07,4,0,Shipped,Partner,Bank Transfer
883,831,48,2026-02-03,7,0,Shipped,Mobile,Bank Transfer
884,857,14,2026-02-01,1,10,Shipped,In-Store,Credit Card
885,124,18,2025-08-12,3,20,Pending,Mobile,Bank Transfer
886,567,11,2026-02-24,8,0,Returned,Web,PayPal
887,103,41,2025-09-28,10,5,Shipped,Web,Crypto
888,83,1,2025-06-08,1,0,Shipped,In-Store,Crypto
889,711,50,2025-09-22,8,15,Shipped,Mobile,PayPal
890,656,18,2025-05-10,9,5,Pending,Mobile,PayPal
891,626,45,2025-03-17,1,10,Shipped,Partner,Credit Card
892,643,20,2025-08-02,6,5,Shipped,Mobile,PayPal
893,121,34,2026-02-21,2,10,Cancelled,Mobile,Crypto
894,789,41,2025-10-02,4,0,Shipped,Mobile,Credit Card
895,816,10,2025-08-20,8,5,Shipped,Mobile,Credit Card
896,56,42,2025-07-18,6,0,Shipped,Partner,Bank Transfer
897,343,40,2025-04-11,8,0,Shipped,Web,PayPal
898,162,2,2025-05-04,8,10,Shipped,Web,PayPal
899,739,29,2025-07-09,10,10,Cancelled,Partner,PayPal
900,766,44,2025-12-17,6,0,Shipped,In-Store,PayPal
901,101,16,2025-03-18,7,20,Shipped,Partner,PayPal
902,76,31,2026-01-03,10,5,Shipped,Partner,PayPal
903,222,40,2025-06-08,8,0,Pending,In-Store,PayPal
904,469,47,2025-09-15,4,15,Cancelled,In-Store,PayPal
905,344,9,2025-06-05,1,15,Returned,Web,Bank Transfer
906,140,8,2025-12-10,8,5,Pending,Mobile,Bank Transfer
907,226,19,2026-01-31,10,0,Returned,Mobile,PayPal
908,89,27,2025-11-05,9,5,Shipped,Partner,Crypto
909,286,1,2025-05-12,7,15,Shipped,Mobile,Bank Transfer
910,445,38,2026-01-19,4,10,Shipped,Web,Crypto
911,46,3,2025-09-22,8,15,Returned,Web,Crypto
912,544,26,2025-03-02,8,20,Shipped,Partner,Crypto
913,247,6,2025-06-30,9,20,Shipped,Partner,PayPal
914,136,23,2025-10-13,5,0,Shipped,Web,Crypto
915,686,20,2025-06-08,3,15,Pending,Web,Crypto
916,475,50,2025-08-03,3,20,Pending,Mobile,Bank Transfer
917,642,30,2025-05-22,1,20,Shipped,Partner,Bank Transfer
918,544,3,2025-10-11,5,5,Cancelled,Mobile,Credit Card
919,636,22,2025-09-23,1,10,Cancelled,Web,Credit Card
920,393,24,2025-06-04,8,10,Shipped,In-Store,Bank Transfer
921,180,42,2025-09-17,9,15,Shipped,Mobile,PayPal
922,343,16,2025-12-31,9,0,Pending,Mobile,PayPal
923,329,23,2025-04-23,5,10,Pending,In-Store,Credit Card
924,65,24,2025-09-17,6,5,Pending,Web,Crypto
925,727,35,2025-06-22,9,0,Pending,In-Store,Credit Card
926,193,30,2025-05-18,2,0,Pending,Mobile,Bank Transfer
927,982,5,2025-12-18,2,0,Cancelled,Web,PayPal
928,509,10,2025-12-25,4,10,Shipped,In-Store,Crypto
929,993,44,2025-05-12,9,0,Pending,In-Store,Crypto
930,455,48,2025-10-10,1,0,Shipped,Web,Credit Card
931,893,15,2026-02-11,9,15,Cancelled,Partner,Bank Transfer
932,672,42,2025-04-01,6,5,Returned,Partner,Crypto
933,312,37,2025-11-25,3,20,Cancelled,Mobile,Bank Transfer
934,233,31,2026-02-20,6,0,Shipped,Mobile,Bank Transfer
935,292,30,2025-06-05,3,10,Shipped,In-Store,PayPal
936,997,12,2025-08-23,3,0,Shipped,Web,Credit Card
937,325,37,2025-04-03,3,5,Cancelled,In-Store,PayPal
938,211,36,2026-01-02,1,15,Cancelled,In-Store,PayPal
939,382,29,2025-05-18,9,0,Returned,In-Store,Credit Card
940,943,2,2025-08-14,7,5,Shipped,Partner,Bank Transfer
941,160,1,2025-04-28,9,10,Cancelled,In-Store,Crypto
942,918,19,2025-05-01,10,15,Shipped,Partner,Bank Transfer
943,706,8,2025-05-18,8,0,Shipped,Web,Bank Transfer
944,26,26,2025-04-07,10,20,Shipped,Partner,Bank Transfer
945,95,21,2025-05-25,1,10,Shipped,Mobile,Bank Transfer
946,201,2,2025-06-19,2,10,Pending,Web,Crypto
947,200,32,2025-09-27,6,10,Returned,Web,Bank Transfer
948,408,10,2025-10-04,7,0,Pending,In-Store,Credit Card
949,292,23,2025-07-18,6,0,Pending,Web,PayPal
950,746,29,2025-05-16,7,20,Pending,In-Store,PayPal
951,826,47,2025-04-04,7,15,Pending,Mobile,Credit Card
952,148,14,2025-03-29,5,5,Returned,In-Store,Credit Card
953,956,38,2025-11-14,7,0,Shipped,Partner,Bank Transfer
954,425,12,2025-08-07,9,5,Returned,Mobile,PayPal
955,191,25,2025-11-24,5,10,Pending,Web,Bank Transfer
956,855,38,2025-07-17,5,5,Returned,Partner,PayPal
957,28,1,2025-10-10,3,0,Cancelled,Partner,Credit Card
958,670,43,2025-07-16,5,5,Shipped,Partner,PayPal
959,30,8,2025-09-13,5,5,Shipped,In-Store,Crypto
960,580,28,2025-06-06,5,15,Pending,Web,Bank Transfer
961,525,47,2026-01-15,10,0,Cancelled,Mobile,Credit Card
962,150,21,2025-08-25,8,15,Shipped,In-Store,PayPal
963,55,18,2025-12-12,6,5,Cancelled,Web,Bank Transfer
964,299,34,2025-09-06,2,10,Shipped,Mobile,Credit Card
965,614,49,2025-06-24,3,10,Cancelled,In-Store,Bank Transfer
966,278,44,2025-08-28,6,0,Returned,In-Store,PayPal
967,14,9,2025-10-10,9,0,Cancelled,Partner,Crypto
968,349,11,2025-12-30,2,0,Shipped,Mobile,PayPal
969,815,36,2025-10-06,10,15,Returned,Web,Crypto
970,472,5,2025-07-13,2,20,Shipped,Web,Crypto
971,357,20,2025-11-11,6,0,Pending,In-Store,PayPal
972,727,20,2025-10-04,1,15,Shipped,Mobile,PayPal
973,878,45,2025-11-09,3,15,Shipped,In-Store,PayPal
974,215,9,2025-07-15,2,5,Shipped,Web,Credit Card
975,794,31,2025-12-12,7,0,Shipped,Web,Credit Card
976,813,43,2025-05-13,9,10,Shipped,Partner,Credit Card
977,931,17,2025-06-22,1,0,Cancelled,Web,Credit Card
978,802,8,2025-07-25,10,0,Returned,Mobile,PayPal
979,687,23,2025-05-29,1,0,Shipped,In-Store,Bank Transfer
980,361,11,2025-06-13,9,20,Returned,Mobile,Credit Card
981,102,38,2025-05-22,1,10,Shipped,Mobile,Bank Transfer
982,176,49,2025-10-04,9,0,Shipped,Mobile,Crypto
983,376,45,2025-08-17,10,0,Pending,Web,PayPal
984,855,23,2025-03-07,7,5,Shipped,Mobile,Crypto
985,116,49,2026-02-04,6,0,Pending,Web,PayPal
986,508,49,2025-05-27,6,15,Cancelled,Web,Credit Card
987,336,32,2025-11-09,2,5,Cancelled,Partner,Bank Transfer
988,704,29,2025-08-11,4,10,Pending,In-Store,Crypto
989,194,5,2025-12-16,8,15,Cancelled,Mobile,Credit Card
990,691,32,2025-07-19,2,5,Pending,Web,Credit Card
991,147,26,2025-07-03,7,15,Returned,Web,PayPal
992,67,24,2025-07-16,4,0,Shipped,Partner,Credit Card
993,239,28,2025-08-25,8,0,Returned,In-Store,Crypto
994,365,31,2025-11-19,10,5,Pending,In-Store,PayPal
995,787,30,2026-01-25,2,0,Cancelled,Partner,Crypto
996,237,41,2025-03-31,3,0,Shipped,Web,Credit Card
997,511,44,2025-05-31,1,0,Pending,In-Store,PayPal
998,311,40,2025-05-21,10,0,Shipped,Partner,Crypto
999,207,19,2025-07-11,8,5,Returned,In-Store,Bank Transfer
1000,829,35,2026-02-26,9,0,Shipped,Partner,Credit Card
1001,393,29,2025-08-21,6,20,Pending,Partner,Crypto
1002,37,3,2025-04-29,3,10,Cancelled,Mobile,Crypto
1003,442,9,2026-01-05,5,15,Pending,Partner,Credit Card
1004,583,44,2025-10-21,8,15,Returned,Partner,Crypto
1005,576,11,2025-10-04,9,0,Pending,In-Store,Crypto
1006,606,25,2025-12-20,10,15,Cancelled,In-Store,Bank Transfer
1007,63,2,2026-01-02,10,0,Shipped,In-Store,Bank Transfer
1008,829,48,2026-02-20,10,0,Cancelled,Partner,Credit Card
1009,439,23,2025-07-10,6,5,Cancelled,Web,PayPal
1010,254,16,2025-12-02,5,10,Shipped,Web,Bank Transfer
1011,118,22,2025-03-31,3,0,Returned,In-Store,Credit Card
1012,472,43,2026-01-28,7,10,Returned,Partner,Bank Transfer
1013,21,45,2025-04-01,8,10,Shipped,In-Store,Crypto
1014,585,25,2025-11-08,6,10,Shipped,Partner,Credit Card
1015,708,44,2025-03-17,4,0,Pending,In-Store,PayPal
1016,630,20,2025-03-28,6,5,Shipped,Partner,Credit Card
1017,861,35,2026-02-03,4,0,Cancelled,Web,Bank Transfer
1018,588,26,2025-08-11,4,10,Shipped,Web,Bank Transfer
1019,280,5,2025-06-14,10,20,Returned,Partner,Crypto
1020,215,23,2026-01-07,2,15,Cancelled,In-Store,Crypto
1021,680,35,2025-06-08,6,0,Pending,Partner,Bank Transfer
1022,640,33,2026-01-28,8,15,Returned,Mobile,Credit Card
1023,643,46,2025-05-21,9,20,Shipped,Partner,PayPal
1024,677,48,2025-06-21,8,0,Returned,Partner,Credit Card
1025,535,13,2025-09-05,6,5,Shipped,Mobile,PayPal
1026,765,44,2025-05-22,5,20,Pending,Partner,Bank Transfer
1027,881,5,2025-04-01,4,20,Pending,In-Store,Bank Transfer
1028,662,11,2025-03-18,5,15,Returned,Mobile,Crypto
1029,245,8,2025-10-24,3,0,Shipped,Mobile,Bank Transfer
1030,476,32,2025-12-11,9,5,Pending,Web,PayPal
1031,164,18,2026-02-11,3,0,Cancelled,In-Store,PayPal
1032,660,3,2026-02-06,8,20,Shipped,Web,Credit Card
1033,322,39,2025-05-02,5,20,Shipped,Partner,Bank Transfer
1034,688,43,2025-09-15,2,5,Shipped,Mobile,Credit Card
1035,585,48,2026-02-06,9,0,Returned,In-Store,Crypto
1036,906,6,2026-01-20,4,10,Shipped,In-Store,Bank Transfer
1037,853,38,2025-05-24,7,20,Shipped,Partner,PayPal
1038,148,7,2025-12-19,3,0,Cancelled,Partner,Crypto
1039,261,38,2025-05-09,1,5,Returned,In-Store,Credit Card
1040,325,35,2025-11-14,7,5,Shipped,In-Store,PayPal
1041,372,31,2025-03-23,6,20,Cancelled,Web,Credit Card
1042,862,48,2025-04-05,1,15,Shipped,In-Store,Crypto
1043,317,41,2025-12-23,6,20,Shipped,Mobile,Crypto
1044,398,1,2025-05-03,7,0,Cancelled,Web,PayPal
1045,305,14,2025-04-13,3,5,Cancelled,Partner,Credit Card
1046,281,6,2025-08-15,8,5,Pending,In-Store,Crypto
1047,898,7,2025-12-02,3,15,Cancelled,Web,Bank Transfer
1048,431,39,2025-11-18,9,15,Cancelled,Partner,Credit Card
1049,781,4,2025-04-23,3,15,Pending,Mobile,Credit Card
1050,411,13,2026-02-03,5,0,Returned,Web,Credit Card
1051,162,16,2025-05-27,9,15,Shipped,Partner,Bank Transfer
1052,463,31,2025-03-02,3,0,Shipped,In-Store,Bank Transfer
1053,204,6,2026-01-06,7,0,Shipped,Partner,Crypto
1054,968,37,2025-12-04,4,0,Shipped,Mobile,Credit Card
1055,998,30,2025-09-02,4,0,Shipped,Web,Crypto
1056,633,28,2025-03-06,10,0,Shipped,Web,Bank Transfer
1057,175,37,2025-08-30,2,0,Returned,Partner,Crypto
1058,848,44,2025-03-19,8,0,Shipped,Mobile,PayPal
1059,969,18,2025-04-17,5,15,Pending,Partner,PayPal
1060,442,14,2025-03-16,10,0,Cancelled,Mobile,Crypto
1061,185,27,2025-04-25,3,0,Cancelled,In-Store,PayPal
1062,633,29,2025-04-16,4,0,Returned,Partner,Credit Card
1063,11,31,2026-01-08,3,20,Cancelled,Partner,PayPal
1064,731,25,2025-12-29,7,15,Returned,In-Store,Credit Card
1065,98,36,2025-09-25,1,0,Cancelled,Mobile,Crypto
1066,931,23,2025-06-09,10,15,Returned,Web,Credit Card
1067,260,33,2025-05-27,10,5,Cancelled,Partner,Bank Transfer
1068,136,36,2025-05-02,1,10,Shipped,In-Store,PayPal
1069,516,32,2025-04-08,6,5,Shipped,Web,Bank Transfer
1070,728,34,2025-05-28,7,0,Cancelled,Web,Bank Transfer
1071,46,9,2025-10-19,8,20,Cancelled,In-Store,Crypto
1072,290,17,2025-11-30,10,20,Cancelled,In-Store,Crypto
1073,915,11,2025-03-23,6,15,Pending,Mobile,Crypto
1074,55,13,2025-07-15,3,0,Shipped,Mobile,Credit Card
1075,482,17,2025-02-27,3,15,Pending,Partner,Credit Card
1076,917,32,2025-08-14,1,5,Cancelled,Partner,Crypto
1077,505,8,2025-12-16,3,0,Cancelled,Web,PayPal
1078,890,19,2025-11-01,3,20,Shipped,In-Store,PayPal
1079,598,1,2025-07-21,9,20,Returned,Mobile,Crypto
1080,943,5,2025-09-13,4,20,Pending,Web,Bank Transfer
1081,27,19,2025-07-24,2,5,Cancelled,Web,Bank Transfer
1082,158,2,2025-09-07,2,5,Pending,Partner,Bank Transfer
1083,609,43,2026-02-14,1,0,Shipped,Partner,Bank Transfer
1084,971,47,2026-02-07,10,0,Shipped,Web,Bank Transfer
1085,331,4,2025-07-06,2,10,Returned,Partner,Credit Card
1086,409,17,2025-10-06,3,0,Pending,Web,Credit Card
1087,873,14,2025-11-16,3,5,Pending,In-Store,PayPal
1088,124,20,2025-11-28,8,20,Pending,In-Store,PayPal
1089,368,43,2025-11-29,2,20,Cancelled,Mobile,Crypto
1090,457,25,2025-09-06,8,0,Returned,Partner,Credit Card
1091,775,28,2025-07-26,6,10,Shipped,Partner,Crypto
1092,96,3,2025-08-30,9,0,Pending,Mobile,PayPal
1093,954,32,2025-08-28,9,15,Returned,Web,Bank Transfer
1094,480,28,2025-12-18,2,20,Pending,In-Store,PayPal
1095,131,44,2025-05-13,5,20,Shipped,Partner,Bank Transfer
1096,583,4,2025-10-04,9,0,Shipped,Web,Crypto
1097,423,7,2025-07-11,8,15,Returned,In-Store,Bank Transfer
1098,261,38,2025-06-16,2,20,Returned,Web,Credit Card
1099,759,43,2025-10-06,8,0,Shipped,Partner,Credit Card
1100,86,27,2025-07-27,5,0,Returned,Partner,Crypto
1101,639,17,2025-07-14,6,20,Shipped,Mobile,PayPal
1102,81,48,2025-07-13,10,0,Shipped,Partner,Credit Card
1103,6,26,2025-06-22,2,0,Shipped,Partner,Crypto
1104,709,26,2025-05-10,10,15,Pending,In-Store,Bank Transfer
1105,708,44,2025-03-04,7,20,Cancelled,Web,PayPal
1106,139,1,2025-08-05,4,0,Shipped,Mobile,Credit Card
1107,215,31,2025-10-18,3,15,Shipped,Partner,PayPal
1108,89,20,2025-04-21,8,0,Pending,Partner,Credit Card
1109,120,11,2026-01-09,3,15,Pending,Partner,Crypto
1110,21,29,2025-12-13,10,0,Shipped,In-Store,Crypto
1111,53,22,2025-11-28,1,0,Pending,Partner,Crypto
1112,755,38,2025-10-22,10,15,Returned,In-Store,Credit Card
1113,500,26,2025-06-17,8,10,Returned,Partner,PayPal
1114,732,4,2025-05-27,9,0,Pending,In-Store,Credit Card
1115,275,42,2025-03-04,7,5,Shipped,Partner,Bank Transfer
1116,460,45,2025-05-21,7,0,Shipped,In-Store,PayPal
1117,481,23,2025-08-06,8,0,Returned,Mobile,Bank Transfer
1118,944,39,2025-08-24,8,0,Cancelled,Partner,Crypto
1119,854,44,2025-08-16,6,20,Pending,Mobile,PayPal
1120,290,45,2025-08-16,2,15,Pending,Mobile,PayPal
1121,205,11,2026-01-15,10,5,Shipped,Partner,Crypto
1122,311,16,2025-08-15,4,10,Shipped,Web,Bank Transfer
1123,903,17,2025-07-29,6,15,Shipped,Mobile,Credit Card
1124,827,5,2025-03-17,6,5,Shipped,Mobile,Credit Card
1125,576,15,2026-02-08,8,0,Cancelled,In-Store,Credit Card
1126,789,36,2026-01-21,5,0,Returned,Web,Credit Card
1127,949,29,2026-01-30,8,20,Shipped,Web,Credit Card
1128,844,36,2025-06-15,1,10,Shipped,Mobile,Credit Card
1129,892,14,2025-03-18,6,0,Cancelled,Partner,Crypto
1130,751,7,2025-08-16,3,15,Cancelled,In-Store,PayPal
1131,126,13,2025-07-18,8,5,Shipped,Mobile,Crypto
1132,350,19,2025-10-24,9,0,Shipped,In-Store,Bank Transfer
1133,733,49,2025-08-04,7,0,Shipped,Mobile,Crypto
1134,807,15,2025-10-03,3,20,Pending,Partner,Crypto
1135,920,30,2025-07-06,9,20,Cancelled,Web,Crypto
1136,150,50,2025-09-02,1,15,Returned,Web,Credit Card
1137,347,21,2025-08-20,7,20,Shipped,Partner,Credit Card
1138,403,49,2026-02-03,1,15,Shipped,Web,Bank Transfer
1139,430,26,2026-01-10,9,20,Cancelled,In-Store,Bank Transfer
1140,9,18,2025-08-21,9,10,Shipped,Partner,Crypto
1141,660,14,2025-07-06,9,10,Returned,Partner,Bank Transfer
1142,909,42,2025-05-08,7,20,Shipped,In-Store,Credit Card
1143,38,35,2026-01-30,6,5,Shipped,In-Store,PayPal
1144,96,33,2025-04-28,9,0,Returned,In-Store,PayPal
1145,24,2,2026-02-25,9,10,Cancelled,Mobile,Bank Transfer
1146,744,28,2025-04-21,9,0,Shipped,In-Store,Bank Transfer
1147,643,33,2025-11-14,6,0,Shipped,Web,Crypto
1148,306,37,2025-06-05,1,5,Cancelled,Mobile,PayPal
1149,359,20,2025-03-08,5,15,Returned,Mobile,Crypto
1150,533,48,2025-05-18,4,0,Cancelled,Mobile,Bank Transfer
1151,466,7,2025-09-05,3,15,Pending,Partner,Credit Card
1152,95,4,2025-03-07,7,0,Pending,Mobile,Crypto
1153,80,24,2025-07-24,9,5,Returned,Partner,Bank Transfer
1154,599,32,2025-12-16,7,5,Pending,Partner,PayPal
1155,148,33,2025-08-14,3,5,Pending,Mobile,Credit Card
1156,712,14,2025-10-12,8,5,Shipped,Mobile,Bank Transfer
1157,944,8,2025-06-11,10,20,Pending,Web,Credit Card
1158,379,37,2025-03-17,5,0,Returned,Mobile,Credit Card
1159,381,20,2025-09-04,6,0,Cancelled,Partner,Credit Card
1160,811,10,2025-04-13,3,20,Returned,Partner,Credit Card
1161,960,20,2025-08-06,5,0,Shipped,Partner,Credit Card
1162,126,36,2025-08-24,6,0,Shipped,Partner,Crypto
1163,587,20,2025-12-03,10,5,Cancelled,Partner,Crypto
1164,855,47,2025-03-12,10,0,Shipped,Partner,Crypto
1165,684,29,2025-12-09,3,20,Cancelled,Web,Crypto
1166,397,15,2025-11-20,7,0,Returned,Web,Crypto
1167,754,18,2025-09-22,2,20,Shipped,Web,Bank Transfer
1168,575,42,2025-03-23,2,15,Returned,Web,PayPal
1169,979,40,2026-02-16,9,10,Shipped,Mobile,Crypto
1170,515,2,2026-02-03,2,15,Returned,Mobile,Credit Card
1171,282,14,2025-07-15,4,20,Returned,Partner,Credit Card
1172,827,35,2025-10-26,10,0,Pending,Web,Crypto
1173,883,2,2025-08-06,6,5,Shipped,Partner,Credit Card
1174,881,34,2025-11-18,6,5,Cancelled,Web,Credit Card
1175,102,35,2025-06-04,3,0,Shipped,Mobile,Bank Transfer
1176,787,6,2025-04-20,3,0,Pending,Mobile,Credit Card
1177,630,21,2026-01-27,3,0,Shipped,In-Store,Crypto
1178,102,21,2025-04-02,3,5,Cancelled,In-Store,Crypto
1179,965,8,2025-07-17,1,0,Shipped,Mobile,Crypto
1180,521,49,2025-07-21,9,5,Shipped,In-Store,Credit Card
1181,326,30,2025-03-14,9,5,Shipped,Partner,Credit Card
1182,418,41,2025-06-17,4,0,Cancelled,Web,PayPal
1183,782,36,2026-02-11,3,0,Returned,Partner,Crypto
1184,86,41,2025-05-09,9,0,Shipped,In-Store,PayPal
1185,801,16,2025-09-23,9,5,Returned,Partner,Credit Card
1186,2,30,2025-07-29,10,0,Shipped,Web,Credit Card
1187,956,31,2025-12-26,5,10,Cancelled,Partner,Bank Transfer
1188,863,41,2025-04-23,4,10,Returned,In-Store,Credit Card
1189,166,48,2025-09-15,9,10,Shipped,In-Store,Credit Card
1190,405,45,2025-05-31,2,20,Shipped,In-Store,Crypto
1191,216,40,2026-01-28,9,20,Cancelled,In-Store,Bank Transfer
1192,771,46,2025-02-27,8,0,Shipped,In-Store,Bank Transfer
1193,216,30,2025-03-23,10,0,Shipped,Mobile,Credit Card
1194,624,31,2026-01-07,1,0,Shipped,Partner,Crypto
1195,781,26,2025-06-04,9,0,Shipped,Web,Crypto
1196,689,8,2025-08-22,6,20,Pending,In-Store,Crypto
1197,182,50,2025-03-23,1,0,Pending,In-Store,PayPal
1198,456,1,2025-08-17,4,15,Shipped,In-Store,Bank Transfer
1199,197,6,2026-02-21,10,15,Cancelled,Mobile,PayPal
1200,506,24,2026-01-31,1,0,Pending,Mobile,Credit Card
1201,201,41,2025-08-26,7,0,Cancelled,Partner,PayPal
1202,566,13,2025-03-28,10,15,Returned,Mobile,Credit Card
1203,603,9,2025-08-14,2,0,Cancelled,Mobile,Bank Transfer
1204,197,44,2026-01-22,1,15,Returned,In-Store,Crypto
1205,3,28,2025-10-10,1,20,Cancelled,Partner,Crypto
1206,281,8,2026-02-20,9,5,Pending,In-Store,Credit Card
1207,906,47,2026-01-04,4,0,Cancelled,Partner,Crypto
1208,324,1,2026-02-11,7,0,Cancelled,Web,Credit Card
1209,756,15,2025-06-01,7,0,Shipped,Mobile,PayPal
1210,338,20,2025-09-19,2,15,Shipped,Web,Crypto
1211,443,2,2026-01-18,10,20,Cancelled,In-Store,PayPal
1212,111,31,2025-12-22,4,0,Shipped,In-Store,PayPal
1213,967,5,2025-06-27,10,10,Pending,Web,Crypto
1214,593,8,2025-10-28,2,0,Shipped,Partner,Bank Transfer
1215,912,45,2025-09-07,2,20,Shipped,Web,Crypto
1216,57,20,2025-10-29,10,15,Pending,Web,Credit Card
1217,694,4,2025-12-29,9,0,Cancelled,Partner,Crypto
1218,99,40,2025-09-30,7,0,Returned,Web,Crypto
1219,394,30,2025-11-03,7,10,Returned,Web,Bank Transfer
1220,667,44,2025-12-19,1,5,Returned,In-Store,PayPal
1221,111,7,2025-12-08,1,10,Shipped,Mobile,PayPal
1222,653,33,2025-05-27,5,0,Pending,Partner,Crypto
1223,191,16,2025-12-22,3,20,Shipped,Web,PayPal
1224,320,38,2025-08-04,7,10,Cancelled,In-Store,PayPal
1225,151,31,2025-06-06,5,10,Cancelled,In-Store,Bank Transfer
1226,994,1,2026-02-06,9,10,Shipped,Web,PayPal
1227,520,36,2025-06-17,1,5,Cancelled,Mobile,PayPal
1228,656,13,2026-02-18,2,0,Shipped,Partner,Crypto
1229,615,45,2026-02-24,6,20,Returned,In-Store,Bank Transfer
1230,429,22,2025-03-17,3,0,Pending,Web,Crypto
1231,225,1,2025-10-01,4,15,Shipped,Partner,PayPal
1232,245,31,2025-12-17,6,20,Pending,Mobile,Crypto
1233,189,1,2025-06-01,6,0,Shipped,In-Store,Credit Card
1234,569,8,2025-12-25,3,0,Pending,Mobile,Bank Transfer
1235,45,2,2025-09-18,4,0,Cancelled,Mobile,PayPal
1236,907,17,2026-01-02,3,0,Returned,Mobile,PayPal
1237,201,2,2025-05-18,3,20,Cancelled,Web,Credit Card
1238,852,44,2026-02-11,3,5,Shipped,In-Store,PayPal
1239,313,30,2025-08-15,4,0,Cancelled,Mobile,Crypto
1240,900,46,2025-04-24,2,0,Shipped,Mobile,PayPal
1241,197,35,2025-04-04,7,15,Cancelled,In-Store,Crypto
1242,652,16,2025-09-13,1,20,Returned,Mobile,Bank Transfer
1243,809,10,2025-07-09,6,0,Shipped,In-Store,PayPal
1244,872,33,2025-11-25,10,5,Shipped,Web,Crypto
1245,810,43,2025-07-30,10,0,Shipped,Partner,Bank Transfer
1246,511,34,2025-06-28,8,0,Cancelled,In-Store,Crypto
1247,733,32,2025-03-28,8,0,Returned,Partner,Credit Card
1248,213,15,2025-04-27,4,5,Shipped,Partner,PayPal
1249,314,28,2025-08-22,7,10,Shipped,In-Store,Bank Transfer
1250,564,6,2026-02-01,3,20,Shipped,In-Store,Crypto
1251,532,23,2025-03-23,4,10,Shipped,Partner,Bank Transfer
1252,437,29,2025-06-21,8,5,Pending,In-Store,Crypto
1253,325,18,2026-01-18,7,0,Shipped,Partner,PayPal
1254,272,42,2025-08-05,2,0,Shipped,In-Store,Credit Card
1255,805,18,2025-12-22,4,0,Shipped,Web,Bank Transfer
1256,40,35,2025-04-24,4,0,Shipped,In-Store,Bank Transfer
1257,310,48,2025-08-19,5,0,Returned,Mobile,Bank Transfer
1258,9,50,2025-03-10,5,0,Cancelled,Partner,Crypto
1259,842,38,2026-02-05,1,5,Returned,Mobile,Crypto
1260,234,15,2025-04-11,4,5,Shipped,Partner,Crypto
1261,349,6,2025-05-24,6,20,Shipped,Partner,Crypto
1262,215,29,2026-01-14,8,20,Returned,Web,Bank Transfer
1263,143,37,2025-08-26,3,0,Shipped,Partner,Bank Transfer
1264,348,15,2026-02-12,7,5,Pending,In-Store,Bank Transfer
1265,602,2,2025-09-30,10,20,Shipped,Mobile,PayPal
1266,976,22,2025-07-25,10,15,Returned,Partner,Crypto
1267,210,26,2026-01-03,2,10,Pending,Mobile,Crypto
1268,112,22,2025-06-11,10,5,Cancelled,Web,PayPal
1269,107,44,2025-10-08,9,0,Shipped,Partner,Credit Card
1270,192,13,2025-04-28,2,5,Cancelled,Mobile,PayPal
1271,299,43,2025-04-26,9,0,Pending,Web,Bank Transfer
1272,531,1,2025-06-26,3,0,Pending,Partner,PayPal
1273,114,9,2025-07-14,9,5,Pending,Web,Crypto
1274,979,14,2025-03-29,3,20,Shipped,In-Store,Crypto
1275,838,46,2025-03-29,8,0,Returned,In-Store,PayPal
1276,515,46,2025-12-15,8,0,Shipped,Web,PayPal
1277,457,5,2025-03-02,7,10,Shipped,In-Store,Crypto
1278,472,30,2025-09-12,10,0,Shipped,In-Store,Crypto
1279,356,45,2025-08-26,5,5,Returned,Mobile,Crypto
1280,256,12,2025-04-01,10,15,Pending,Partner,Crypto
1281,933,43,2026-02-17,3,15,Returned,Web,Crypto
1282,716,3,2025-12-19,4,20,Shipped,In-Store,Bank Transfer
1283,683,5,2025-10-22,4,5,Pending,Web,Bank Transfer
1284,79,49,2026-02-25,2,10,Cancelled,Partner,Crypto
1285,169,17,2025-02-27,4,10,Shipped,Partner,Credit Card
1286,75,41,2025-05-02,8,5,Cancelled,Partner,PayPal
1287,407,3,2025-04-16,1,0,Shipped,Mobile,Bank Transfer
1288,687,48,2026-02-22,8,5,Pending,Web,Credit Card
1289,562,43,2025-07-11,4,15,Pending,Mobile,Crypto
1290,841,18,2025-11-04,3,0,Shipped,Web,PayPal
1291,302,8,2025-12-26,9,15,Pending,Mobile,Credit Card
1292,688,49,2025-07-07,1,15,Cancelled,Mobile,Crypto
1293,367,12,2025-09-24,4,15,Shipped,Mobile,Crypto
1294,714,4,2025-03-13,9,15,Shipped,Partner,Bank Transfer
1295,455,4,2026-01-19,10,0,Shipped,Partner,PayPal
